ID,TARGET
2,0.21358988992869854
5,0.2169993426650762
6,0.18635164340958002
7,0.1925877681933343
9,0.18638778390595687
11,0.332223445177078
12,0.21030695177614692
15,0.2865742295980452
16,0.2011337988078594
17,0.1973210005089641
19,0.19960139691829684
21,0.18667039135470984
22,0.19605507608503103
24,0.19073750171810383
27,0.19191560288891196
28,0.20053542871028185
30,0.2716633602976797
33,0.18674068292602894
35,0.1917305211536586
37,0.1980016017332673
38,0.1983976773917675
40,0.30191719532012923
41,0.20486161764711142
44,0.19151401659473777
46,0.2279475536197424
47,0.1913416376337409
48,0.18730065447743985
50,0.1879872931167483
52,0.2945959419012072
53,0.19106741761788726
55,0.19924682006239888
57,0.1863803904270753
58,0.19125018641352654
59,0.1939232423901558
62,0.20380707364529368
63,0.19071190431714055
64,0.2009243844076991
65,0.19408027036115524
67,0.19517215434461835
69,0.21811875700950623
70,0.18666461459361014
71,0.1993267419748008
72,0.18729799671564248
73,0.18625277699902654
76,0.1888237837702036
78,0.18802675954066214
79,0.19873963855206966
81,0.1865857319207862
85,0.19092627195641393
86,0.18679213756695387
89,0.20962576381862158
94,0.26357121765613567
96,0.18676810013130304
97,0.19563621887937185
98,0.18661237077321854
99,0.19883751310408115
100,0.33276300877332704
103,0.23969201743602753
104,0.188832332380116
108,0.19118424272164702
110,0.18703831895254552
112,0.20035225059837106
114,0.20958849601447585
116,0.1999612245708704
117,0.19011698989197615
119,0.19006368215195835
120,0.1887538863811642
121,0.18607020389754322
123,0.1962659554556012
124,0.20441857725381848
126,0.1861262784223072
128,0.19275352871045476
129,0.23256148770451546
133,0.20587172545492652
138,0.20077798794955012
147,0.20263578929007053
149,0.1990566169843078
158,0.18704842543229463
160,0.1890735675115138
164,0.20442577078938484
167,0.21710392460227015
168,0.19648310448974377
174,0.18937976285815236
181,0.1993392826989293
185,0.20533515699207786
187,0.18746027757879347
189,0.19349786965176463
190,0.22124073281884193
194,0.1899884773883969
197,0.21160678286105392
198,0.19805580005049703
201,0.20977009646594527
205,0.19144194107502702
208,0.2638466842472552
211,0.19140889495611188
216,0.20509548112750056
219,0.21998403035104275
223,0.18850818811915815
224,0.25149296969175344
226,0.19465094525367024
229,0.19253995129838586
230,0.19448439124971628
237,0.19786153454333544
238,0.1982451127842069
240,0.2305846251547337
243,0.18669459456577894
245,0.266842618584633
246,0.3273489773273469
247,0.18799098674207923
248,0.1914223968051374
249,0.1867492926539853
250,0.3579199910163878
251,0.1861004544771276
255,0.24365192651748635
256,0.19766419380903244
257,0.22944104671478277
260,0.28733017295598967
261,0.18715734919533134
263,0.3133408427238463
264,0.28765286505222326
267,0.19011758128181103
268,0.19512653630226853
272,0.18899508845061064
274,0.19024659087881446
